module_genes	seed	module_score	node_score	edge_score	n_edges	z_perm
CDC37 PRAM1 PSMB10 TNFRSF18	TNFRSF18	8.688648549933976	6.135861001165825	2.5527875487681517	3	4.381223294032124
ADAM10 GRB2 JAK1 PIK3R2	ADAM10	12.01079416971309	9.09511247999669	2.9156816897164	3	6.4326969001092165
ALS2CL LDHAL6A RAB5C	LDHAL6A	6.3283008259316595	4.228658872328918	2.099641953602742	2	2.8254866056951387
GATAD2A HIST1H3E HIST1H3F ZBTB46	ZBTB46	11.66425739276775	7.800564629622441	3.8636927631453095	3	6.468956229072967
CHEK2 EGR1 MAPK1 MYB	EGR1	13.53824468371256	8.84242347643913	4.695821207273428	3	7.6844331607595375
FDX1 HSCB	FDX1	3.123062775411129	3.064442035992744	0.0586207394183849	1	0.9410202430354639
CD48 IL18RAP LCK MAPK1	IL18RAP	11.47115578161083	8.378195797541846	3.0929599840689854	3	6.034827758076935
MOSPD3 REEP4	REEP4	3.8262028854643653	2.596580870923665	1.2296220145407	1	1.467082648228336
BCL2 ITLN1 KEAP1 MAPK3	ITLN1	10.187050204091067	8.09558011190745	2.091470092183616	3	5.303869835408419
ATRIP CDC23	ATRIP	5.206893638810308	4.156410430387178	1.05048320842313	1	2.318015850594337
HTR3A SLC47A1 TMEM39A TTC17	SLC47A1	8.131604037765673	6.011610767445835	2.1199932703198368	3	3.9583989161771314
C2orf47 SLC25A19	C2orf47	6.3494712411619325	5.379565050167211	0.969906190994721	1	3.2212734276435953
CDC34 RAB18 SLAMF1	SLAMF1	8.542514893392337	4.756756877093443	3.7857580162988933	2	4.5290585289283865
COX5A DNM2 HNRNPA0 MYC STAT3	COX5A	12.54563744272659	8.872381548706537	3.673255894020053	4	6.6862719255697325
ANAPC10 CD3D MAPK8IP2 VCAM1 VCP	ANAPC10	11.621661802183441	6.439824944462496	5.181836857720945	4	6.215509651427282
CD244 CSK HLA-DMA HLA-DRA	CD244	11.659458824692235	10.35795721186755	1.3015016128246852	3	5.994561270669873
GRB2 PIK3R2 THEMIS	THEMIS	11.262204418179914	9.278418909312924	1.9837855088669902	2	6.22567981602251
CENPO IFI16 RRP12 STK3 TRAF3IP3	CENPO	9.719247539894086	6.739078887855929	2.9801686520381567	4	4.827429218527307
ADHFE1 LIPC	LIPC	4.10831918654833	2.45530305070286	1.65301613584547	1	1.6549237424842924
HIST1H2AE HIST1H2BI HIST1H4J	HIST1H4J	9.33185357035148	7.1824383541292125	2.1494152162222675	2	4.873778426735864
APP DNAJB7 OSTCP1 SDF4	OSTCP1	7.133038659265515	4.341099451784475	2.7919392074810396	3	3.2032403455710563
BAG6 CIAO1 KIF21B NSRP1	NSRP1	12.303688289934115	9.13224296619179	3.171445323742323	3	6.547858412256986
HIST1H2AE HIST1H2BI HIST1H4F	HIST1H4F	9.78096430447365	8.12058926497997	1.6603750394936811	2	5.155839550354255
OS9 P4HB TCTN1 TPD52L2	TCTN1	10.905815171459581	7.2018112397218	3.704003931737781	3	5.669507429173915
ACTN1 PLEK TPM4	ACTN1	7.286779144525958	5.09150724664501	2.1952718978809482	2	3.5389344182584686
CXCR5 GNA13 GPR17	GPR17	9.079386298270554	6.121972795442022	2.957413502828533	2	4.686952293286747
CDK4 CHERP EGLN3 KDM3B PLOD1 ZCCHC14	ZCCHC14	13.81454609243215	9.320490638151547	4.494055454280604	5	7.611813522142828
GRB2 JAK1 LIME1 PIK3R2	LIME1	12.866668936326024	9.975408176871417	2.8912607594546085	3	7.015362202096622
DDX6 SHMT1 TCEB3 TRIM54	TCEB3	10.44804924558459	7.16802893090095	3.280020314683639	3	5.562587338290591
IL7R IL9 STAT5B	STAT5B	8.344621128744485	6.4138423407198015	1.9307787880246843	2	3.8887934495129413
RPL5 RPS25 SGSM2	SGSM2	9.874460544185801	7.2736814978951525	2.6007790462906493	2	5.274145258783087
ATE1 BAG6 DPH3 RAB5A TRIM14	DPH3	10.248920882330989	7.3272879743259764	2.9216329080050123	4	5.086362531174704
LEF1 MAPK1 MYB	LEF1	12.271566644728797	9.23109869052519	3.0404679542036073	2	7.048982417530989
LLGL2 ZNHIT3	LLGL2	6.5408555590066975	5.104524794567567	1.43633076443913	1	3.3161153928852287
SLC15A3 VKORC1	VKORC1	5.442440776941417	4.475855476941417	0.9665853	1	2.426406343791889
CASP8 HSPA1L MAP3K14 TNFSF14	TNFSF14	10.880563985862757	8.63020555330526	2.250358432557497	3	5.775910060207378
GNL2 HIST1H1E RRP12 TRIM71	GNL2	10.333531348564964	6.994677628581204	3.3388537199837596	3	5.529149162895141
E2F2 MOV10 RILPL2 ST6GALNAC4	ST6GALNAC4	8.820012009052961	6.083344999150345	2.736667009902616	3	4.388390628664207
ATF6B LYRM7	LYRM7	8.595192048358005	6.785926355689965	1.80926569266804	1	4.596800663385924
CHERP IFI16 POLR2J SMU1 TNIP2	POLR2J	10.94834263492697	6.65608669376327	4.292255941163701	4	5.5375046232644705
ARAP1 CD40 MAST3 XRCC6	ARAP1	11.61895320142576	8.603970876875337	3.014982324550423	3	6.340246651395476
CDK4 HIST1H1D IGSF8	IGSF8	9.874560923608705	8.198096852234398	1.676464071374306	2	5.073875048765662
ETS1 NCOA1 THRB ZNHIT3	NCOA1	10.361932754219273	6.994122688700635	3.367810065518638	3	5.416618007045319
CD86 CREM MAPK3	CREM	9.897895072535247	7.976416669934394	1.921478402600854	2	5.24095180919497
IRF1 KAT2A NME1	NME1	7.833755724245494	4.870742956595133	2.9630127676503606	2	3.8316727863213225
H3F3B HIST1H3G TNFRSF13B YY1 ZNF638	YY1	9.544597093205923	7.04645745897159	2.4981396342343327	4	4.645243237815081
DLK1 EGFL7 IFI30 OSTC	OSTC	8.081732549106487	6.595206676162948	1.486525872943539	3	4.042417266680158
COQ5 MRPS35	COQ5	6.069430037515895	3.466417280900115	2.60301275661578	1	3.020121484941952
GZMM TUBA1B	GZMM	3.0518833773701592	1.7254303854551292	1.32645299191503	1	0.9337360285491609
ABCC10 ATP2A2 SPTLC1 UNK XPNPEP3	XPNPEP3	7.854204449229471	5.09788256746263	2.75632188176684	4	3.632583294813377
ATRN IFI16 PYHIN1 RRP12 XRN2	ATRN	8.243070609699682	5.738424624765133	2.5046459849345486	4	3.79731298409612
E2F2 SP1 TBX21	TBX21	8.536645407718504	5.486439182791322	3.050206224927182	2	4.360486613193271
CD3D LZIC VCAM1 VCP	LZIC	10.36274077861382	6.0123202593803455	4.350420519233473	3	5.3892854715517595
CASP8 CHEK2 MAPK1	CASP8	11.484647870454127	7.489777854347922	3.9948700161062054	2	6.232681789073257
CLEC2D TMEM120B	TMEM120B	7.339288831876045	5.784638359369475	1.55465047250657	1	3.779892657141728
CDC34 GTF3C3 HSPA1A KEAP1	GTF3C3	11.668884790213086	9.132222990999491	2.536661799213596	3	6.5203826750966245
COL4A1 COL4A2 ITLN2 LYG2 OSM	ITLN2	7.347456289057814	4.498416089867583	2.849040199190231	5	3.125184345327214
MTNR1A PTPN13 VARS	PTPN13	9.774333387516975	7.723265876712426	2.0510675108045504	2	5.145192280594002
C11orf49 CIAPIN1 ENY2	C11orf49	6.363594409403499	3.961614058060352	2.4019803513431466	2	2.881460743093627
HARS2 HSCB HSPA14 PRKAB1	HSPA14	7.206271440213733	4.236877168743005	2.969394271470728	3	3.2196744308766876
MTNR1A PDLIM4 PTPN13 VARS	PDLIM4	10.466754485650162	8.32707138314157	2.139683102508591	3	5.348239490245731
MGAT2 TOR1AIP2	MGAT2	2.393240908061081	1.8712808109060133	0.521960097155068	1	0.45786221529380516
C11orf68 LGALS14 REL	LGALS14	9.05289498240112	7.0228135075720965	2.0300814748290237	2	4.741716899563077
CUL5 RPL23A UNC13D	UNC13D	7.08674916297764	3.6139422520803923	3.4728069108972472	2	3.4586067722047327
HSPA1A SAE1	SAE1	11.322690992300366	9.492663691723846	1.83002730057652	1	6.123522520481054
CSF3R JAK2 PRAM1 PSMB10 STAT3	PRAM1	11.38605140414698	7.286171256831149	4.099880147315829	5	5.948457221961573
ARSA FUCA1 SUMF1	ARSA	6.356989839224122	5.318873605812553	1.0381162334115686	2	2.8949031126503293
DKKL1 FAT1 KCNJ1 SH3RF1 SLAMF1	KCNJ1	9.493569609046585	6.575932179181691	2.917637429864895	4	4.582590565657427
NPEPPS PAK2 RPL24 RPL5	PAK2	11.879779837993697	8.98343070417328	2.8963491338204173	3	6.329619485281288
NME7 RPL18A RPS18 RPS3 TUBG1	NME7	10.732007723739006	5.635038219490666	5.096969504248339	7	5.57517155232934
HSPA1A SAE1 SHISA5 WWOX	SHISA5	12.163036089117043	9.551573344317946	2.6114627447990975	3	6.506450332129507
H2AFX HIST1H2BD NPAT SMARCA4	NPAT	10.078364999968025	6.74988661844061	3.328478381527416	3	5.278504890658512
CDYL HIST1H2AE HIST1H2BA HIST1H3B HIST1H4D ZNF281 ZNF644	ZNF281	11.383616453775991	7.399388756366833	3.9842276974091564	8	5.528601592196259
FCRL2 SMG6	SMG6	6.676199407245205	5.9681831076797085	0.708016299565497	1	3.4935103172921846
BCL2L13 CLEC2D PLLP	BCL2L13	6.59140749442847	5.969786585195387	0.6216209092330831	2	2.9758370543084123
CTNNBIP1 DCAF17 SPATA24	DCAF17	5.285558785915903	3.082048841159284	2.2035099447566187	2	2.079741274906701
NCSTN SART1	NCSTN	6.999013312423107	6.285513830185356	0.713499482237751	1	3.8580611729834993
HIST1H1C KPNB1	HIST1H1C	7.977309776819981	6.762661833750441	1.21464794306954	1	4.2296640509799746
CHEK2 DAPK1 DENND1C MAPK1 MYL12B	DENND1C	10.78174522658368	7.038265254582968	3.7434799720007117	4	5.541328156788204
HIST1H2BE HIST1H3E HIST1H3F PFKFB3	HIST1H2BE	14.12693369351004	10.26098374425617	3.865949949253868	4	8.229268163559196
ATP6V0A1 DNAJC1 ESR2 IRF2BP1	DNAJC1	7.2943979397509615	5.02812566847746	2.2662722712735017	3	3.441083294549339
CHAF1A EP300 GKN2 OS9 SETD2 TFF1	GKN2	12.325593225525093	8.263137094638365	4.062456130886729	5	6.778540423272983
CCNT2 HEXIM2 RPL3 SUPT4H1	CCNT2	6.394090986018188	5.1017436888561445	1.2923472971620427	3	2.7365859816479308
CCDC85B SSSCA1 THADA	THADA	8.07826779980006	5.016696413905343	3.0615713858947156	2	4.090169176175336
CDK4 DRG1 MAST3 RWDD1	RWDD1	12.810910845406472	9.391237445606025	3.4196733998004456	3	6.936374011069828
LAPTM5 SHKBP1 TNFAIP3	SHKBP1	7.394574449560061	4.825781273780598	2.5687931757794624	2	3.575212643269305
IL12RB1 JAK2 STAT3	JAK2	12.012662747611035	9.044420747868948	2.968241999742087	3	7.033271535262035
DPEP1 GPR137	DPEP1	5.003716258494383	4.335953811432828	0.667762447061555	1	2.1988979372421897
CYP24A1 LEF1 VDR	CYP24A1	9.105799148561697	6.762693932171198	2.3431052163904993	2	5.061219625410156
LTBR NOD2 PIAS2 TRAF3 TRIM50	TRIM50	10.140572000383534	7.031494295314301	3.109077705069232	4	5.058262996506143
STX1A TMEM229B TSNARE1	TMEM229B	6.325405141182375	4.596610802725173	1.7287943384572035	2	2.8407693970756385
ARFIP1 HSD17B8	ARFIP1	9.46723962426277	6.960899407168811	2.50634021709396	1	5.314422719753335
HLA-DRA LDHAL6B RAB1A SEC24C	LDHAL6B	10.32818081071094	7.457057853581205	2.8711229571297348	3	5.3199526973361895
CAMSAP2 CIITA DENND4C NADK XPO1	DENND4C	11.291284054390166	8.645637356406919	2.645646697983247	6	5.830282711636829
CADM1 ITGB4 MYO19	ITGB4	9.376438394510188	6.911982063839408	2.46445633067078	2	4.892256793090585
APIP EPHA7 LNX1 NUDT14 OAF	EPHA7	9.292040301587909	4.24576369172594	5.04627660986197	4	4.586085184300735
FAM117B KEAP1	KEAP1	7.783832041383769	6.224653477826188	1.55917856355758	1	3.983655949430282
BCL2 HUS1B KEAP1 RAD9A	HUS1B	8.989166121353941	6.20722731933718	2.7819388020167612	3	4.580870556731748
CDH15 IRF5 SGTA	CDH15	7.045614623757041	3.7271306077324446	3.3184840160245965	2	3.4059363901276662
DDIT4L SF3B2 TENC1	SF3B2	5.577654919329084	3.4495131607800062	2.1281417585490776	2	2.30645850952795
GRB2 HEXIM2 ORMDL3 PIK3R2 SPRY2 SPRY4	ORMDL3	10.801202612345854	7.708066010509701	3.0931366018361506	6	5.691939640042977
HRAS LGALS8 MAPK1 PVRL1 RGS14 SLC12A7	PVRL1	11.975387701953574	8.455440732371517	3.519946969582057	5	6.092608516839875
CASP8 IKBKAP MAP3K14 TMEM219	IKBKAP	9.860512651420448	7.05965254772785	2.800860103692599	3	4.963132543561982
HOXA5 PVT1 RUNX3 SMAD1	HOXA5	9.277249686305142	6.240858054452881	3.0363916318522612	3	4.481334425721246
BAD BCL2L11	BCL2L11	6.389253278108844	5.048006429857334	1.34124684825151	1	3.1186672838505958
DDX28 MRPL4 RPUSD3	MRPL4	6.931695615557457	3.650707169041096	3.280988446516361	2	3.260640842542811
BAG6 FLCN HAVCR1 STUB1	HAVCR1	9.974953949766272	6.87589440374335	3.0990595460229216	3	5.274850901500956
ARNT NPAS1 TRIP11	NPAS1	8.085147323517319	5.904987935293227	2.1801593882240913	2	4.08068396237125
FAM43A MAPK1 MYB PPP2R5C STAT5A	FAM43A	13.295389298548498	10.332977861415483	2.962411437133016	5	7.327157622162041
BAG6 FBXO7 FMOD ORC3	FMOD	12.515373997212919	7.67259567668712	4.842778320525799	3	6.574556155639872
ERH NUDC NWD1 SCAP	NWD1	8.115780974356404	3.934785217282577	4.180995757073827	3	3.8420146151793104
HIST1H2BA HIST1H4A KAT5 RMI2	HIST1H2BA	10.423515740259202	8.48841980597829	1.9350959342809122	4	5.461456288366593
HIST1H3E HNRNPUL1 IL7R MEX3C PFKFB3 TOP1	MEX3C	13.340135851459829	9.940759056784128	3.3993767946757014	5	7.210361846208336
CNTROB NBEAL1 ZNF800	ZNF800	6.619620976615604	4.020871866432428	2.5987491101831757	2	3.1151072125177826
CDK2AP1 CDK2AP2 IKZF1	CDK2AP1	8.78911805651471	5.949404489238761	2.8397135672759495	2	4.649236114987257
DKKL1 FAT1 SH3RF1 SLAMF1	FAT1	8.965400766159387	6.29414978415457	2.671250982004817	3	4.289476904536716
SRSF9 UNC119B	SRSF9	5.522221494115868	2.8499864941158677	2.672235	1	2.5191282579945247
BEGAIN ZNF774	ZNF774	6.800335863794108	4.732833250519148	2.06750261327496	1	3.455905058048319
CCT6A HSPA1A LARP7 METTL21B TSEN34	TSEN34	13.85238005569839	10.282696205846104	3.5696838498522854	4	7.778446831712192
AK2 HNRNPK RAVER1 SAFB	AK2	8.531650207702189	5.719734473820945	2.8119157338812437	3	4.148112309038138
BCL10 ELAVL1 SLC30A7 XPO4	XPO4	11.038220537946987	8.37271565084141	2.665504887105576	3	6.072756762373739
FOXP1 MCM9 MSH6 NDFIP1 UNK	MCM9	10.889356876124385	8.002338534677614	2.8870183414467707	4	5.530493168648844
BAG6 KIF21B SBF2	SBF2	11.77594997971994	9.323956042435285	2.4519939372846524	2	6.253423727096405
GLI1 SART1 SMARCC2	SMARCC2	8.858460659569351	6.784566832370331	2.0738938271990213	2	4.907897558716063
ADARB1 STRBP ZNF346	ADARB1	7.385340078333538	3.7550390509932567	3.630301027340282	3	3.6972671431749187
EGFR FCRL3 GRIK4 VARS	GRIK4	11.849002099014605	9.45167265842898	2.397329440585625	3	6.2912700706374
CERS4 TMEM119	CERS4	4.0622235001624105	2.4827296289396603	1.57949387122275	1	1.5182962018265154
BAG6 LARP1 TRIM14	LARP1	10.7742106808113	7.99855239888408	2.775658281927221	2	5.777552765902778
BCL10 TNFRSF8 TRAF2	TNFRSF8	9.219320846701923	5.566043385502296	3.653277461199626	2	4.80313613731322
CCL19 CCR7 CXCL13	CCL19	5.68696257104671	4.359032766130449	1.3279298049162611	2	2.3832875458268865
CASP10 DSP PIH1D1 PIP4K2C RING1 SKP1	CASP10	14.332367196385576	9.759128420329711	4.573238776055864	5	7.99048614415923
GRB2 GRB7 JAK1 PLCG1 VAV1	GRB7	14.038917510749334	8.680398290644684	5.35851922010465	6	7.538496360651626
C11orf68 NECAP1 REL	NECAP1	8.332400022991713	7.008473624291865	1.3239263986998488	2	4.420073916049577
ARL6IP4 CCDC9	CCDC9	6.93040940783103	6.350762819135001	0.579646588696029	1	3.316927217505248
CCDC78 HDAC1 SPI1 STAT1	CCDC78	9.964556428081385	6.322544199641396	3.64201222843999	3	4.989269033922107
ARHGAP31 ARHGEF3 CDC42 MSH3	MSH3	9.6851837683509	5.9672421717463555	3.7179415966045433	3	4.725993225190817
C11orf68 CD59 REL RNF6	CD59	8.98068405004825	6.410786922667779	2.56989712738047	3	4.755028829906054
ARHGAP31 CDC42 DOCK7 GNB1 MTMR7	MTMR7	10.843443675004828	6.123049517152664	4.720394157852165	4	5.6107484455527095
BCAR3 CASZ1 CST6 ZSCAN12	CASZ1	9.25123988421146	7.756726667300249	1.4945132169112108	3	4.528046310675383
IMMT LYPLA2 PIH1D1 RING1 SKP1	IMMT	12.979406251734794	7.980601204775062	4.99880504695973	4	6.958391942264555
CACNA1C KCNE2	KCNE2	3.343113624941221	3.1583980355458983	0.184715589395323	1	1.0849853021311855
LHB LHCGR	LHB	4.856001282246509	2.532257852242169	2.32374343000434	1	2.0059203973952955
LTBR TNFRSF4 TRAF3	TNFRSF4	9.715096529680407	7.329905248283548	2.3851912813968594	2	5.254462278499702
BAG6 KAT5 PLEKHA4 SETDB1	PLEKHA4	10.932377313747606	8.369776880931385	2.5626004328162204	3	5.655552484253817
CHD3 NMNAT1 PIH1D1 RPS3 ZNF512	NMNAT1	9.11904743542573	4.624936813992808	4.49411062143292	4	4.421635264335624
FAM69A MPPE1 PLXNB2 TLR1 UGT3A2	UGT3A2	8.50722565868624	6.734577942759438	1.7726477159268037	4	3.964770479090059
GRB2 JAK1 PIK3R2 SH2B3	SH2B3	12.054095566622468	9.059004643600487	2.995090923021983	3	6.392444358337391
CD3D PPP3CA VCAM1 VCP	PPP3CA	10.228851220135118	5.876123382622155	4.352727837512963	3	5.521344851956736
GRB2 JAK1 PIK3R2 SH2B2	SH2B2	12.970163071526596	9.142587305567146	3.82757576595945	4	7.020220513831019
ATRIP BCL10 RIBC2 TRAF2	RIBC2	9.181507848223687	6.224334751852769	2.9571730963709175	3	4.546125312980727
ATXN1 DCTN3 DCTN5 HSPA1A SAE1	DCTN3	12.692033568218747	9.052931004348267	3.6391025638704804	4	6.470492937033774
CTNND2 FYN MYO18A STAT3	CTNND2	8.502587383731502	7.413323453659384	1.089263930072117	3	4.277153288405356
BTN3A1 BTN3A2 GRB2 HTT PPL	BTN3A1	9.57551564097276	6.0255933143663905	3.5499223266063695	4	4.783658818983759
IL1RN MARS RELA	IL1RN	7.779258761673593	5.8968403528537445	1.8824184088198497	2	3.9665803435843587
HRG KAT8 PLAU	HRG	6.100871201086294	4.761534585134553	1.3393366159517406	2	2.708460772094467
ALDH16A1 FAS INPP5D KIF11	ALDH16A1	9.88927845736941	6.377802607584455	3.511475849784955	3	5.091811506393485
CLTC HSPA1L PSMC3 SMPD3 TNFRSF1A	SMPD3	12.477101206995128	9.62509986308453	2.8520013439105973	4	6.488600640758196
HSPA1A MAP3K5 NR3C1 STAT3 TEAD2	MAP3K5	13.42821361164071	11.157519634603263	2.270693977037446	5	7.228159305738788
HDLBP HIST1H3D HIST1H3E KIF11 VPS36 VPS37A	VPS37A	11.007040124575974	7.569059649433009	3.4379804751429672	5	5.348461211765805
CLIC1 ZNF184	ZNF184	8.514617968131235	7.110274387467415	1.40434358066382	1	4.8393185455435646
HDAC1 MYL12A NDUFB4 PPP4R1 RALBP1	MYL12A	9.53558824022388	6.501136611311986	3.034451628911895	4	4.481361053749541
GIMAP2 GIMAP7 TOR1B	GIMAP2	6.501373830953258	4.088572781561423	2.4128010493918355	2	3.1038796636319024
GOLGB1 SCGN STX4	SCGN	7.85945108998979	6.885765649909867	0.9736854400799224	2	4.031570820993297
GRB2 PIK3R2 VAV1	VAV1	11.682485125370052	8.397831387373971	3.2846537379960803	2	6.751162903067085
GRB2 HTT PIK3R2	HTT	10.519019051199116	7.792344119100529	2.726674932098587	2	5.574083516455229
GTF2E2 GTF2H3 SPRYD4 UBLCP1	GTF2H3	7.827345927048771	5.41921785613912	2.4081280709096515	3	3.551648633990316
CSNK2A2 HAGHL	HAGHL	3.004561386333555	1.7658116744672552	1.2387497118663	1	0.8538281649456322
CIITA PACSIN3 XPO1	PACSIN3	10.910815611425999	7.893647967811844	3.0171676436141546	2	5.818293653775913
HDAC10 LYPLA2 PCYT1A PIH1D1	PCYT1A	8.920367641449412	5.71458326703614	3.205784374413271	3	4.603237140924303
DDAH2 KIF21B SP110 TK1	SP110	13.168214666713514	9.398865423368234	3.769349243345281	3	7.253363324971657
BAG6 GAN KIF21B	KIF21B	11.96913404848878	9.307324972102673	2.6618090763861106	2	6.554160924617764
H2AFY HDAC1 HIST1H4L STAT1 TNKS	TNKS	9.849495437427905	5.999467530897634	3.8500279065302703	4	4.806976502997636
BSPRY CD27 CIB1 SEMG2	BSPRY	7.427439086999972	4.6283097251281795	2.799129361871792	3	3.384040708289548
C11orf68 EML2 EXD1 REL	EXD1	8.493741588465223	6.6099672837924395	1.883774304672783	3	4.132309882650181
CIITA EIF3L PHACTR3 PITPNM2 XPO1	PHACTR3	12.59643456244586	8.55353661524207	4.042897947203791	4	6.6661753122874945
BSG GNRH1 MTX1 RING1	GNRH1	8.653275830283278	6.2405755649366395	2.4127002653466385	3	4.132660873994073
CCL21 CXCL10 CXCL9 TNFSF14	CCL21	9.613039892398529	5.092624675061515	4.520415217337015	4	4.943073508407325
ARNT PTBP3 TEAD2 TRIP11	TRIP11	9.30218804159669	6.820221415129516	2.481966626467174	3	4.670399576212755
DNPEP LYPLA2 NF2 PIH1D1	DNPEP	9.380815887221232	5.379886904770185	4.000928982451046	3	4.77356941550875
CISD2 PVR TCTN3 VEZT ZMYM6NB	ZMYM6NB	9.69858113328153	6.124747008397765	3.573834124883765	4	4.714346438157503
GUCA1A HSPB1	GUCA1A	2.762500834566038	2.578646934663726	0.183853899902312	1	0.76775653366061
BAG6 DRG1 LPIN3 MAST3 TRIM14	LPIN3	15.176849652689496	10.835561764175631	4.341287888513865	4	8.435576647280113
MADD RAB3A	MADD	10.048299785552063	8.163120501546823	1.88517928400524	1	6.0649352923444635
BRD2 C3AR1 PEX13 STAT3 TMEM160	PEX13	14.212839328534685	11.657812654659262	2.5550266738754246	4	7.638024872740222
CHCHD1 MRPL34 UTP11L	UTP11L	7.836729199854572	5.263386866411783	2.573342333442789	2	3.9458730458216706
EGFR FCRL3 LGALS2 VARS	LGALS2	12.617597479523551	9.40727419517343	3.2103232843501224	3	6.854682113785555
RBM39 TTC14	TTC14	3.4073447973941526	1.6957632857026927	1.71158151169146	1	1.1329058021529101
CLEC4A JAK1 PLCG1 PTPN6 TNFRSF1A	CLEC4A	11.104352453613803	7.511163817299695	3.593188636314108	6	5.79971364027262
CAND1 KPNB1 RRP12 ZNF140	ZNF140	9.147047360225411	7.524405654391485	1.622641705833926	3	4.675465568411495
ARID3A BCL10 ELAVL1 SLC30A7	ARID3A	11.861897063577281	8.65713181545142	3.204765248125862	3	6.3625043211139545
DAXX HIST1H3A PHF1 TADA2B	TADA2B	11.214919675880594	9.34834240546957	1.8665772704110255	3	5.890541985324368
ATF6B DPEP2 OS9 SETD2	DPEP2	12.531048603259688	10.23399088133187	2.297057721927817	3	6.658177218808377
KLC1 ORC3 SKP1	SKP1	11.0265989258347	5.713741273608721	5.312857652225978	2	6.115654355124932
EHBP1L1 IQCB1 PPP4R1	PPP4R1	7.558776464398254	6.993118325730248	0.565658138668006	2	3.6223332275956768
ATP6V0A1 ESR2 IRF2BP1 UBL3	UBL3	7.191002979016915	4.78696543749073	2.404037541526184	3	3.3755020307117207
GRB10 MARK3 RAF1 RFXANK	RFXANK	10.217480881282883	6.373508741034695	3.8439721402481886	3	5.289270812965903
OLIG2 PKIA TP53 WDR48	OLIG2	8.665285862658369	6.459948596709101	2.2053372659492685	3	4.342751445087925
BAG6 OS9 RPL21 RPN1	RPL21	14.080185549206703	9.776764567414435	4.303420981792269	3	7.687862431341895
LTBR SLTM SPC25	SLTM	8.304590281488585	5.658005627457221	2.6465846540313636	2	4.198445144926828
AGAP2 DAP DNPEP NF2	DAP	9.707841746409953	6.946840235046709	2.7610015113632427	3	5.075673012155674
CHEK2 MAPK1 MYB SCNN1G	SCNN1G	13.650462487504782	8.59504799020057	5.055414497304212	3	7.531290051469215
CCT6A CTU2 METTL21B PFDN4	CTU2	12.197474979417503	9.48202204421666	2.7154529352008443	3	6.925612219996329
ATF4 CREB3 TM4SF4 TMEM234	TMEM234	7.069599983052498	4.80491976572668	2.2646802173258194	3	3.2081109419801472
CHEK2 MAPK1 MYB TNFRSF25 TNFSF15	TNFSF15	13.516981490679978	9.445833985367507	4.07114750531247	4	7.253943521718714
IL1RN POT1 SH3BP1	SH3BP1	7.02227757237608	4.7290924380735255	2.2931851343025547	2	3.363226487018369
GRB2 JAK1 LIF PIK3R2	LIF	11.866327877827008	9.137614024891601	2.728713852935407	3	6.296562461600607
KLC1 ORC3 PSMA8 PSMB7 SKP1	PSMA8	10.811966501153687	6.304507924900639	4.507458576253049	4	5.633286336061161
